City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
444,Chulman,RU,2021-05-28 01:51:20,56.8479,124.9104,43.75,91,100,4.83,light rain
445,Fuzhou,CN,2021-05-28 01:51:20,26.0614,119.3061,78.69,88,95,0.96,overcast clouds
446,Pangal,IN,2021-05-28 01:51:21,16.2761,78.1189,83.19,58,93,15.01,overcast clouds
447,Maicao,CO,2021-05-28 01:51:21,11.3832,-72.2432,79.84,79,92,11.32,overcast clouds
448,Mpanda,TZ,2021-05-28 01:51:21,-6.3655,31.0409,60.46,88,67,1.81,broken clouds
449,Keti Bandar,PK,2021-05-28 01:51:22,24.1447,67.4497,84.13,82,1,15.26,clear sky
450,Pokrovsk,UA,2021-05-28 01:51:22,48.282,37.1758,62.08,63,81,4.47,broken clouds
451,San-Pedro,CI,2021-05-28 01:51:22,4.7485,-6.6363,77.95,88,61,3.47,broken clouds
452,Mataram,ID,2021-05-28 01:51:09,-8.5833,116.1167,85.01,67,95,2.35,overcast clouds
453,Lingao,CN,2021-05-28 01:51:23,19.9103,109.6859,88.84,61,59,2.39,broken clouds
454,Praia Da Vitoria,PT,2021-05-28 01:51:23,38.7333,-27.0667,57.76,82,20,8.19,few clouds
455,Mount Isa,AU,2021-05-28 01:51:23,-20.7333,139.5,73.17,21,5,12.66,clear sky
456,Papetoai,PF,2021-05-28 01:51:24,-17.4961,-149.8729,83.79,68,10,4.88,clear sky
457,Agadir,MA,2021-05-28 01:51:24,30.4202,-9.5982,63.05,85,99,4.45,overcast clouds
458,Gainesville,US,2021-05-28 01:48:59,29.6516,-82.3248,84.04,60,90,1.01,overcast clouds
459,Sydney,AU,2021-05-28 01:48:05,-33.8679,151.2073,63.32,43,20,1.99,few clouds
460,Palmerston,AU,2021-05-28 01:51:25,-12.486,130.9833,82.89,46,0,13.58,clear sky
461,Stephenville Crossing,CA,2021-05-28 01:51:25,48.5,-58.4318,42.93,75,1,16.11,clear sky
462,Kharan,PK,2021-05-28 01:51:26,28.5833,65.4167,88.09,15,0,6.22,clear sky
463,Salalah,OM,2021-05-28 01:51:26,17.0151,54.0924,78.87,80,100,2.77,overcast clouds
464,Atikokan,CA,2021-05-28 01:51:26,48.7555,-91.6216,40.78,39,100,4.65,overcast clouds
465,Nieves,PH,2021-05-28 01:51:27,15.3274,120.9485,92.71,41,62,3.11,broken clouds
466,Tecolutla,MX,2021-05-28 01:51:27,20.4833,-97.0167,81.79,82,88,14.99,overcast clouds
467,Iqaluit,CA,2021-05-28 01:51:28,63.7506,-68.5145,31.73,74,90,10.0,overcast clouds
468,Andes,CO,2021-05-28 01:51:28,5.6561,-75.8788,69.69,99,89,2.1,overcast clouds
469,Balaipungut,ID,2021-05-28 01:51:28,1.05,101.2833,81.01,81,100,3.38,overcast clouds
470,Malmesbury,ZA,2021-05-28 01:51:28,-33.4608,18.7271,57.54,84,100,7.31,light rain
471,Kemijarvi,FI,2021-05-28 01:51:29,66.7131,27.4306,39.29,86,87,6.17,overcast clouds
472,Lasa,IT,2021-05-28 01:51:29,46.6166,10.7002,50.88,78,7,4.5,clear sky
473,Ostrovnoy,RU,2021-05-28 01:51:30,68.0531,39.5131,41.34,78,98,18.52,overcast clouds
474,Amapa,BR,2021-05-28 01:51:30,1.0,-52.0,71.65,100,100,2.3,overcast clouds
475,Shelburne,CA,2021-05-28 01:51:30,44.0787,-80.2041,47.12,60,100,5.32,overcast clouds
476,Naranjito,EC,2021-05-28 01:51:31,-2.2167,-79.4833,74.88,91,88,3.31,overcast clouds
477,Koslan,RU,2021-05-28 01:51:31,63.4564,48.8989,38.71,97,100,3.87,overcast clouds
478,Mehriz,IR,2021-05-28 01:51:31,31.5917,54.4318,66.7,27,0,2.26,clear sky
479,Namibe,AO,2021-05-28 01:51:32,-15.1961,12.1522,73.71,59,3,1.99,clear sky
480,Mitchell,US,2021-05-28 01:51:32,43.7094,-98.0298,48.18,95,90,4.0,overcast clouds
481,Nhulunbuy,AU,2021-05-28 01:51:32,-12.2333,136.7667,83.01,61,75,18.41,broken clouds
482,Morteni,RO,2021-05-28 01:51:33,44.6667,25.2333,60.71,91,100,5.19,overcast clouds
483,Adre,TD,2021-05-28 01:51:33,13.4667,22.2,80.35,42,72,7.05,broken clouds
484,Tura,IN,2021-05-28 01:51:33,25.5198,90.2201,79.21,84,36,5.41,scattered clouds
485,Peabiru,BR,2021-05-28 01:51:34,-23.9128,-52.3431,73.62,72,100,4.59,overcast clouds
486,Orel-Izumrud,RU,2021-05-28 01:51:34,43.4583,39.9244,62.55,94,12,4.47,few clouds
487,Tomobe,JP,2021-05-28 01:51:35,36.35,140.3,78.71,65,100,2.73,overcast clouds
488,Taoudenni,ML,2021-05-28 01:51:35,22.6783,-3.9836,97.54,15,98,9.69,overcast clouds
489,Villeneuve-Sur-Lot,FR,2021-05-28 01:51:35,44.5,0.6667,57.47,79,99,3.62,overcast clouds
490,Salsk,RU,2021-05-28 01:51:36,46.4725,41.5428,66.45,80,84,6.73,broken clouds
491,Yanam,IN,2021-05-28 01:51:36,16.7333,82.2167,88.2,45,52,6.64,broken clouds
492,Escarcega,MX,2021-05-28 01:51:36,18.6089,-90.7454,81.1,62,67,2.17,broken clouds
493,Tezu,IN,2021-05-28 01:51:37,27.9167,96.1667,77.81,94,97,0.31,overcast clouds
494,Sedro-Woolley,US,2021-05-28 01:51:37,48.5039,-122.2361,57.56,83,40,2.33,scattered clouds
495,Moose Factory,CA,2021-05-28 01:51:37,51.2585,-80.6094,37.4,65,90,4.61,overcast clouds
496,Alekseyevsk,RU,2021-05-28 01:51:38,57.8406,108.3492,57.87,36,7,4.92,clear sky
497,Aguimes,ES,2021-05-28 01:51:38,27.9054,-15.4461,63.23,72,20,16.11,few clouds
498,Emba,KZ,2021-05-28 01:51:38,48.8264,58.1442,68.07,38,50,18.41,scattered clouds
499,Trincomalee,LK,2021-05-28 01:47:09,8.5711,81.2335,82.8,75,6,23.0,clear sky
500,Qurayyat,SA,2021-05-28 01:51:39,31.3318,37.3428,68.18,34,0,7.58,clear sky
501,Ouro Preto,BR,2021-05-28 01:51:39,-20.3948,-43.5052,58.39,86,43,0.38,scattered clouds
502,Shitanjing,CN,2021-05-28 01:51:40,39.2342,106.3439,67.28,19,13,4.14,few clouds
503,Sorong,ID,2021-05-28 01:47:03,-0.8833,131.25,83.64,74,14,5.46,few clouds
504,Puerto Madryn,AR,2021-05-28 01:51:40,-42.7692,-65.0385,56.26,46,100,15.19,overcast clouds
505,Broken Hill,AU,2021-05-28 01:51:40,-31.95,141.4333,53.31,76,40,12.66,scattered clouds
506,Novita,CO,2021-05-28 01:51:41,4.9551,-76.6053,76.05,97,98,1.92,light rain
507,Vanavara,RU,2021-05-28 01:51:41,60.34,102.2797,54.99,33,97,11.36,overcast clouds
508,Bontang,ID,2021-05-28 01:51:41,0.1333,117.5,83.82,75,30,2.19,heavy intensity rain
509,Guaruja,BR,2021-05-28 01:49:18,-23.9931,-46.2564,75.27,59,52,3.0,broken clouds
510,Jasper,US,2021-05-28 01:50:43,37.2001,-94.3502,66.11,92,1,1.01,clear sky
511,Atasu,KZ,2021-05-28 01:51:42,48.6814,71.6433,59.56,48,1,18.79,clear sky
512,Shitkino,RU,2021-05-28 01:51:42,56.3703,98.3543,48.83,65,100,8.84,light rain
513,High Prairie,CA,2021-05-28 01:51:43,55.4334,-116.4858,58.3,73,55,9.75,broken clouds
514,Teahupoo,PF,2021-05-28 01:51:43,-17.8333,-149.2667,78.76,61,48,2.28,scattered clouds
515,Kerema,PG,2021-05-28 01:51:43,-7.9631,145.7785,80.94,73,78,6.33,broken clouds
516,Grand Gaube,MU,2021-05-28 01:51:44,-20.0064,57.6608,74.37,76,9,4.0,clear sky
517,Lavrentiya,RU,2021-05-28 01:51:44,65.5833,-171.0,35.06,87,5,9.98,clear sky
518,Poum,NC,2021-05-28 01:51:44,-20.2333,164.0167,73.81,67,47,10.54,scattered clouds
519,Mareeba,AU,2021-05-28 01:51:45,-17.0,145.4333,76.48,69,8,9.93,clear sky
520,Bayan,CN,2021-05-28 01:51:45,46.0833,127.4,64.08,51,100,5.32,overcast clouds
521,Raton,US,2021-05-28 01:51:45,36.9034,-104.4391,70.41,20,1,5.77,clear sky
522,Matara,LK,2021-05-28 01:51:46,5.9485,80.5353,80.22,86,99,14.81,overcast clouds
523,Mwinilunga,ZM,2021-05-28 01:51:46,-11.7358,24.4293,48.47,63,1,4.03,clear sky
524,Kirkland Lake,CA,2021-05-28 01:51:46,48.1446,-80.0377,39.49,41,7,4.18,clear sky
525,Rio De Janeiro,BR,2021-05-28 01:50:00,-22.9028,-43.2075,73.36,92,20,6.91,few clouds
526,Hovd,MN,2021-05-28 01:51:47,48.0056,91.6419,74.17,18,98,10.36,overcast clouds
527,Micheweni,TZ,2021-05-28 01:51:47,-4.9667,39.8333,76.3,80,100,12.35,overcast clouds
528,Simao,CN,2021-05-28 01:51:48,22.7886,100.9748,75.02,81,97,2.24,overcast clouds
529,Khorinsk,RU,2021-05-28 01:51:48,52.1657,109.7726,49.91,59,96,10.87,overcast clouds
530,Peachland,CA,2021-05-28 01:51:48,49.7665,-119.7357,68.67,29,76,1.99,broken clouds
531,Planeta Rica,CO,2021-05-28 01:51:49,8.4147,-75.5883,76.26,84,22,6.85,few clouds
532,Ilulissat,GL,2021-05-28 01:51:49,69.2167,-51.1,43.16,57,100,13.58,overcast clouds
533,Tevriz,RU,2021-05-28 01:51:49,57.509,72.4042,47.57,64,100,4.72,overcast clouds
534,Puerto Varas,CL,2021-05-28 01:51:50,-41.3195,-72.9854,50.22,93,90,8.84,overcast clouds
535,Walvis Bay,NA,2021-05-28 01:51:50,-22.9575,14.5053,56.35,76,7,13.94,clear sky
536,Tashla,RU,2021-05-28 01:51:50,51.7716,52.7427,61.81,62,96,11.81,overcast clouds
537,Atbasar,KZ,2021-05-28 01:51:51,51.8,68.3333,56.86,56,0,9.06,clear sky
538,Yerbogachen,RU,2021-05-28 01:51:51,61.2767,108.0108,59.68,53,56,3.47,light rain
539,Nizhnevartovsk,RU,2021-05-28 01:51:51,60.9344,76.5531,37.42,56,90,11.18,overcast clouds
540,Laureles,US,2021-05-28 01:51:52,26.1092,-97.4941,83.1,85,75,10.0,broken clouds
541,Dwarahat,IN,2021-05-28 01:51:52,29.7833,79.4333,72.23,56,0,2.24,clear sky
542,Oktyabrskiy,RU,2021-05-28 01:51:52,54.4815,53.471,54.03,77,0,2.82,clear sky
543,Sobolevo,RU,2021-05-28 01:51:53,54.4299,31.8996,52.57,89,100,3.27,overcast clouds
544,Mumford,GH,2021-05-28 01:51:53,5.2618,-0.759,79.43,85,96,5.19,light rain
545,Babati,TZ,2021-05-28 01:51:53,-4.2167,35.75,54.7,96,100,1.61,overcast clouds
546,Alice Springs,AU,2021-05-28 01:48:03,-23.7,133.8833,58.55,36,0,19.57,clear sky
547,Omboue,GA,2021-05-28 01:51:54,-1.5746,9.2618,74.97,92,100,4.81,overcast clouds
548,Kodino,RU,2021-05-28 01:51:54,63.7198,39.6447,41.23,94,98,5.1,overcast clouds
549,Mongu,ZM,2021-05-28 01:51:55,-15.2484,23.1274,50.49,47,0,4.63,clear sky
550,Wewak,PG,2021-05-28 01:51:55,-3.5534,143.6268,84.24,75,81,3.13,broken clouds
551,Matamoros,MX,2021-05-28 01:51:55,25.5333,-103.25,94.1,23,28,8.61,scattered clouds
552,Yuli,NG,2021-05-28 01:51:56,9.6989,10.2744,80.37,67,10,4.07,clear sky
553,Nizhniye Sergi,RU,2021-05-28 01:51:56,56.6614,59.3033,51.46,64,6,1.57,clear sky
554,Haines Junction,CA,2021-05-28 01:51:56,60.7522,-137.5108,53.55,40,100,14.97,overcast clouds
555,Kurkino,RU,2021-05-28 01:51:57,53.4257,38.6582,56.86,83,26,6.22,scattered clouds
556,Mahajanga,MG,2021-05-28 01:51:57,-15.7167,46.3167,68.02,88,20,3.44,few clouds
557,San Juan Del Sur,NI,2021-05-28 01:51:57,11.2529,-85.8705,81.3,75,99,20.85,overcast clouds
558,Tomatlan,MX,2021-05-28 01:50:14,19.9333,-105.25,77.07,68,35,3.18,scattered clouds
559,Ambulu,ID,2021-05-28 01:51:58,-8.345,113.6058,84.58,67,7,2.21,clear sky
560,Cairns,AU,2021-05-28 01:51:58,-16.9167,145.7667,81.1,65,75,12.66,broken clouds
561,Ola,RU,2021-05-28 01:51:58,59.5833,151.2833,40.64,86,100,5.73,overcast clouds
562,Hofn,IS,2021-05-28 01:51:59,64.2539,-15.2082,43.54,84,100,10.29,overcast clouds
563,Leeton,AU,2021-05-28 01:51:59,-34.5667,146.4,55.31,62,0,13.42,clear sky
564,Port Elizabeth,ZA,2021-05-28 01:51:59,-33.918,25.5701,57.49,62,0,5.75,clear sky
565,Miri,MY,2021-05-28 01:52:00,4.4148,114.0089,77.14,94,40,2.59,moderate rain
566,Vestmannaeyjar,IS,2021-05-28 01:52:01,63.4427,-20.2734,45.5,87,100,42.93,overcast clouds
567,Davila,PH,2021-05-28 01:52:02,18.4726,120.5763,89.58,61,72,4.83,broken clouds
568,Alexandria,EG,2021-05-28 01:50:25,31.2156,29.9553,71.56,83,0,6.91,clear sky
569,Okhotsk,RU,2021-05-28 01:52:03,59.3833,143.3,46.85,66,100,6.17,overcast clouds
570,Mercedes,AR,2021-05-28 01:52:03,-34.6515,-59.4307,60.85,92,20,8.52,few clouds
571,Pacific Grove,US,2021-05-28 01:48:37,36.6177,-121.9166,72.61,83,90,5.01,overcast clouds
572,Taksimo,RU,2021-05-28 01:52:04,56.3444,114.8794,56.39,50,53,4.68,broken clouds
573,Santiago,CL,2021-05-28 01:49:42,-33.4569,-70.6483,61.86,46,75,3.38,broken clouds
574,Mugur-Aksy,RU,2021-05-28 01:52:04,50.35,90.5,55.9,52,100,6.67,overcast clouds
575,Bitung,ID,2021-05-28 01:52:05,1.4451,125.1824,90.45,74,82,9.55,broken clouds
576,Duldurga,RU,2021-05-28 01:52:05,50.6761,113.5931,56.26,34,1,1.77,clear sky
577,Ormara,PK,2021-05-28 01:52:05,25.2088,64.6357,84.51,82,2,8.12,clear sky
578,Sabang,ID,2021-05-28 01:50:22,5.8933,95.3214,84.61,70,64,19.89,broken clouds
579,Kondinskoye,RU,2021-05-28 01:52:06,59.6481,67.41,44.71,66,100,7.38,overcast clouds
580,Portland,US,2021-05-28 01:48:15,45.5234,-122.6762,61.61,60,90,4.0,overcast clouds
581,Alvarado,MX,2021-05-28 01:52:06,18.7667,-95.7667,84.29,81,100,11.34,overcast clouds
582,Paamiut,GL,2021-05-28 01:52:07,61.994,-49.6678,38.86,80,98,11.65,overcast clouds
583,Khasan,RU,2021-05-28 01:52:07,42.4308,130.6434,54.39,81,100,9.93,overcast clouds
584,Never,FR,2021-05-28 01:52:07,46.9896,3.159,46.44,93,76,5.41,broken clouds
585,Puquio,PE,2021-05-28 01:52:08,-14.7,-74.1333,48.58,87,30,0.67,scattered clouds
586,Tiarei,PF,2021-05-28 01:52:08,-17.5333,-149.3333,84.22,64,17,2.77,few clouds
587,Sibu,MY,2021-05-28 01:52:08,2.3,111.8167,80.91,83,40,5.01,scattered clouds
588,Sao Geraldo Do Araguaia,BR,2021-05-28 01:52:09,-6.4006,-48.555,71.65,83,32,2.73,scattered clouds
589,Kenai,US,2021-05-28 01:52:09,60.5544,-151.2583,62.02,66,1,27.63,clear sky
590,Aripuana,BR,2021-05-28 01:52:09,-9.1667,-60.6333,73.27,73,63,1.19,broken clouds
591,Shunyi,CN,2021-05-28 01:52:10,40.125,116.6453,80.08,29,0,22.37,clear sky
592,Anadyr,RU,2021-05-28 01:52:10,64.75,177.4833,45.1,60,0,5.61,clear sky
593,Dedougou,BF,2021-05-28 01:52:10,12.4667,-3.4667,90.88,39,94,10.0,overcast clouds
594,Massaguet,TD,2021-05-28 01:52:11,12.4755,15.4365,89.64,41,98,8.9,overcast clouds
595,Xai-Xai,MZ,2021-05-28 01:52:11,-25.0519,33.6442,59.47,78,3,8.7,clear sky
596,Bereda,ES,2021-05-28 01:52:11,43.2686,-7.5406,56.57,100,100,0.36,overcast clouds
597,Grindavik,IS,2021-05-28 01:52:12,63.8424,-22.4338,46.87,66,75,35.88,broken clouds
598,Lufkin,US,2021-05-28 01:52:12,31.3382,-94.7291,82.53,74,1,6.53,clear sky
599,Kralendijk,BQ,2021-05-28 01:52:12,12.15,-68.2667,82.38,78,20,17.27,few clouds
600,Talakan,RU,2021-05-28 01:52:13,50.3167,130.3667,57.87,70,97,8.99,light rain
601,Namatanai,PG,2021-05-28 01:52:13,-3.6667,152.4333,78.51,89,100,6.89,light rain
602,Pangnirtung,CA,2021-05-28 01:52:13,66.1451,-65.7125,26.82,95,74,2.13,broken clouds
603,Cabra,ES,2021-05-28 01:52:14,37.4725,-4.4421,60.66,84,100,2.33,overcast clouds
604,Voh,NC,2021-05-28 01:52:14,-20.9667,164.7,77.52,54,75,9.42,broken clouds
605,Amahai,ID,2021-05-28 01:52:14,-3.3333,128.9167,82.6,74,27,4.45,scattered clouds
606,Kyshtovka,RU,2021-05-28 01:52:15,56.555,76.6271,47.97,46,10,8.68,clear sky
607,Dibulla,CO,2021-05-28 01:52:15,11.2725,-73.3091,78.13,88,60,4.36,broken clouds
608,Barabai,ID,2021-05-28 01:52:15,-2.5833,115.3833,89.2,59,20,1.48,few clouds
609,Bubaque,GW,2021-05-28 01:52:16,11.2833,-15.8333,77.9,76,11,2.91,few clouds
610,Mogadishu,SO,2021-05-28 01:51:45,2.0371,45.3438,78.31,81,66,12.59,broken clouds
611,Sillamae,EE,2021-05-28 01:52:16,59.3997,27.7547,45.41,94,12,7.9,few clouds
612,Usinsk,RU,2021-05-28 01:52:17,65.9939,57.5281,39.24,52,18,9.55,few clouds
613,Babu,CN,2021-05-28 01:52:17,24.4167,111.5167,85.62,77,54,3.53,broken clouds
614,Rodrigues Alves,BR,2021-05-28 01:52:17,-7.738,-72.6509,74.82,79,44,2.42,scattered clouds
615,Sumbe,AO,2021-05-28 01:52:18,-11.2061,13.8437,74.05,68,8,4.85,clear sky
616,Aksarka,RU,2021-05-28 01:52:18,66.5606,67.7975,36.52,54,18,0.58,few clouds
617,Southbridge,US,2021-05-28 01:52:18,42.0751,-72.0334,65.32,70,49,5.46,scattered clouds
618,Kormend,HU,2021-05-28 01:52:19,47.011,16.606,50.95,91,98,4.25,overcast clouds
619,Karpogory,RU,2021-05-28 01:52:19,64.0019,44.4451,38.64,94,75,7.05,broken clouds
620,Lufilufi,WS,2021-05-28 01:52:19,-13.8745,-171.5986,89.38,68,50,5.61,scattered clouds
621,Kuybysheve,UA,2021-05-28 01:52:20,47.358,36.6491,62.62,66,90,5.73,overcast clouds
622,North Branch,US,2021-05-28 01:52:20,45.5113,-92.9802,45.09,88,100,10.29,overcast clouds
623,Candido Mendes,BR,2021-05-28 01:52:20,-1.4467,-45.7167,74.23,94,32,2.3,scattered clouds
624,Itarema,BR,2021-05-28 01:52:21,-2.9248,-39.9167,78.13,81,16,11.52,few clouds
625,Harindanga,IN,2021-05-28 01:52:21,22.0383,88.3214,84.18,74,52,15.86,broken clouds
626,Aleksandrov Gay,RU,2021-05-28 01:52:21,50.147,48.5704,62.69,59,90,12.77,overcast clouds
627,Cape Coast,GH,2021-05-28 01:52:22,5.1053,-1.2466,79.52,87,100,6.98,light rain
628,Daloa,CI,2021-05-28 01:48:06,6.8774,-6.4502,72.82,97,42,4.18,scattered clouds
629,Fuerte Olimpo,PY,2021-05-28 01:52:22,-21.0415,-57.8738,79.95,53,89,5.88,overcast clouds
630,Kasane,BW,2021-05-28 01:52:22,-17.8167,25.15,49.59,54,0,2.64,clear sky
631,Tarakan,ID,2021-05-28 01:52:23,3.3,117.6333,85.5,79,40,5.75,scattered clouds
632,Port Hedland,AU,2021-05-28 01:52:23,-20.3167,118.5667,84.25,28,40,21.85,scattered clouds
633,Prainha,BR,2021-05-28 01:52:24,-1.8,-53.48,76.62,87,100,3.22,overcast clouds
634,Dawlatabad,AF,2021-05-28 01:52:24,36.4141,64.9053,82.89,18,22,3.13,few clouds
635,Holzwickede,DE,2021-05-28 01:52:24,51.5,7.6333,49.28,93,90,3.44,overcast clouds
636,Arona,ES,2021-05-28 01:52:25,28.0996,-16.681,60.82,69,75,1.99,broken clouds
637,Jequie,BR,2021-05-28 01:52:25,-13.8575,-40.0836,63.41,90,9,2.17,clear sky
638,Hays,US,2021-05-28 01:52:25,30.0502,-98.0336,82.31,77,100,4.0,overcast clouds
639,Fukuma,JP,2021-05-28 01:52:18,33.7667,130.4667,78.04,60,95,9.42,overcast clouds
640,Ixtapa,MX,2021-05-28 01:52:26,20.7,-105.2,80.22,82,9,4.0,clear sky
641,Arkhangelskoye,RU,2021-05-28 01:52:26,55.8549,35.3287,52.7,91,100,3.09,overcast clouds
642,Acajutla,SV,2021-05-28 01:48:19,13.5928,-89.8275,84.79,82,59,5.61,broken clouds
643,Coahuayana,MX,2021-05-28 01:52:27,18.7333,-103.6833,78.35,74,100,1.59,overcast clouds
644,Saint Anthony,US,2021-05-28 01:52:27,45.0205,-93.218,44.94,88,90,1.99,light rain
645,Bor,RU,2021-05-28 01:52:27,56.3567,44.0669,61.56,96,92,3.22,light rain
646,Yatsushiro,JP,2021-05-28 01:52:27,32.5,130.6,72.0,60,100,5.17,overcast clouds
647,Klaksvik,FO,2021-05-28 01:52:28,62.2266,-6.589,45.52,85,91,13.49,overcast clouds
648,Moscow,RU,2021-05-28 01:51:11,55.7522,37.6156,59.52,95,84,2.64,broken clouds
649,Inhambane,MZ,2021-05-28 01:52:28,-23.865,35.3833,62.98,81,0,6.44,clear sky
650,Dothan,US,2021-05-28 01:49:06,31.2232,-85.3905,79.0,67,1,9.35,clear sky
651,Byron Bay,AU,2021-05-28 01:51:10,-28.65,153.6167,71.06,56,0,10.67,clear sky
652,Riyadh,SA,2021-05-28 01:50:27,24.6877,46.7219,86.05,12,0,3.44,clear sky
653,Carora,VE,2021-05-28 01:52:29,10.1755,-70.0827,76.57,73,27,7.25,scattered clouds
654,Altay,CN,2021-05-28 01:52:29,47.8667,88.1167,75.51,30,10,8.68,clear sky
655,Coihaique,CL,2021-05-28 01:48:24,-45.5752,-72.0662,37.35,100,75,4.61,broken clouds
656,Acapulco,MX,2021-05-28 01:50:39,16.8634,-99.8901,83.07,64,100,4.21,overcast clouds
657,Mandera,KE,2021-05-28 01:50:09,3.9366,41.867,76.03,69,49,11.14,scattered clouds
658,Vitim,RU,2021-05-28 01:52:30,59.4511,112.5578,61.45,46,55,1.52,broken clouds
659,San Juan,AR,2021-05-28 01:52:30,-31.5375,-68.5364,66.72,22,100,2.75,overcast clouds
660,Sao Felix Do Xingu,BR,2021-05-28 01:52:31,-6.6447,-51.995,69.15,83,43,2.26,scattered clouds
661,Tete,MZ,2021-05-28 01:52:31,-16.1564,33.5867,53.69,76,0,3.44,clear sky
662,Santiago Del Estero,AR,2021-05-28 01:51:24,-27.7951,-64.2615,66.25,61,2,6.96,clear sky
663,Leh,IN,2021-05-28 01:52:32,34.1667,77.5833,47.62,31,0,1.7,clear sky
664,Farah,AF,2021-05-28 01:52:32,32.5,62.5,77.56,23,0,2.06,clear sky
665,Athni,IN,2021-05-28 01:52:32,16.7333,75.0667,77.72,72,97,16.13,overcast clouds
666,Raduzhnyy,RU,2021-05-28 01:52:33,62.0961,77.475,37.42,57,15,16.08,few clouds
